Requirement already satisfied: POT in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (0.9.6.post1)
Requirement already satisfied: numpy>=1.16 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (2.4.0)
Requirement already satisfied: scipy>=1.6 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (1.17.0)
Using pooling function: mean
using CUDA
Processing dataset from CSV...
Total graphs: 211137
{('edge_attr', 'edge_index', 'edge_weight', 'smiles', 'x', 'y_arom_raw', 'y_reg_raw')}
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
graph[0].x shape: (19, 9)
graph[0].edge_index shape: (2, 44)
graph[0].y_raw shape: (9,)
graph[0].y_raw shape: (1,)
Mixup via Low-rank GW (edge_attr-free)
Average mixup graph size : 9.99
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
Number of training graphs: 230665
Number of validation graphs: 10557
train_reg shape: (230665, 9)
scaler.mean_.shape: (9,)
scaler.scale_.shape: (9,)
first 9 means: [6.70527017e+04 1.61359252e+02 9.87215134e-01 2.47796369e+02
 1.21821124e+02 1.51495550e+02 1.07241919e-01 1.22151300e-01
 5.95158456e-01]
first 9 stds: [1.58125134e+05 6.88300393e+01 1.49323282e+00 1.41353833e+02
 1.00895290e+02 1.16322000e+02 8.72990622e-02 1.20493199e-01
 9.46361624e-02]
col means (train, after): [ 1.3266942e-06  4.7203862e-08 -2.1904606e-08 -5.7813730e-07
 -3.8496475e-07  5.6401865e-07  5.2582658e-07 -1.0692737e-08
 -2.0941020e-08]
col stds  (train, after): [1.0005356  1.0002433  0.999985   1.0000061  0.99992776 1.0001645
 1.0003774  0.99998367 0.99997324]
MultiTaskEdgeCNN(
  (conv1): EdgeCNN(9, 128, num_layers=1)
Epoch: 362, Train Loss: 0.266137, Test Loss: 0.207564
Epoch: 363, Train Loss: 0.265687, Test Loss: 0.207568
Epoch: 364, Train Loss: 0.263218, Test Loss: 0.207570
Epoch: 365, Train Loss: 0.266475, Test Loss: 0.207570
Epoch: 366, Train Loss: 0.265553, Test Loss: 0.207569
Epoch: 367, Train Loss: 0.265682, Test Loss: 0.207568
Epoch: 368, Train Loss: 0.264295, Test Loss: 0.207565
Epoch: 369, Train Loss: 0.266637, Test Loss: 0.207569
Epoch: 370, Train Loss: 0.265148, Test Loss: 0.207570
Epoch: 371, Train Loss: 0.264973, Test Loss: 0.207571
Epoch: 372, Train Loss: 0.266152, Test Loss: 0.207569
Epoch: 373, Train Loss: 0.266615, Test Loss: 0.207574
Epoch: 374, Train Loss: 0.267582, Test Loss: 0.207574
Epoch: 375, Train Loss: 0.263898, Test Loss: 0.207570
Epoch: 376, Train Loss: 0.264926, Test Loss: 0.207572
Epoch: 377, Train Loss: 0.267048, Test Loss: 0.207576
Epoch: 378, Train Loss: 0.265897, Test Loss: 0.207575
Epoch: 379, Train Loss: 0.265955, Test Loss: 0.207574
Epoch: 380, Train Loss: 0.265758, Test Loss: 0.207578
Epoch: 381, Train Loss: 0.264319, Test Loss: 0.207577
Epoch: 382, Train Loss: 0.266039, Test Loss: 0.207577
Epoch: 383, Train Loss: 0.265202, Test Loss: 0.207578
Epoch: 384, Train Loss: 0.265214, Test Loss: 0.207580
Epoch: 385, Train Loss: 0.265576, Test Loss: 0.207580
Epoch: 386, Train Loss: 0.266101, Test Loss: 0.207584
Epoch: 387, Train Loss: 0.264880, Test Loss: 0.207584
Epoch: 388, Train Loss: 0.265332, Test Loss: 0.207588
Epoch: 389, Train Loss: 0.266161, Test Loss: 0.207583
Epoch: 390, Train Loss: 0.265511, Test Loss: 0.207587
Epoch: 391, Train Loss: 0.265812, Test Loss: 0.207592
Epoch: 392, Train Loss: 0.266768, Test Loss: 0.207590
Epoch: 393, Train Loss: 0.266096, Test Loss: 0.207591
Epoch: 394, Train Loss: 0.267022, Test Loss: 0.207590
Epoch: 395, Train Loss: 0.265084, Test Loss: 0.207588
Epoch: 396, Train Loss: 0.266964, Test Loss: 0.207588
Epoch: 397, Train Loss: 0.265715, Test Loss: 0.207589
Epoch: 398, Train Loss: 0.264614, Test Loss: 0.207584
Epoch: 399, Train Loss: 0.265498, Test Loss: 0.207580
Epoch: 400, Train Loss: 0.265534, Test Loss: 0.207580
Epoch: 401, Train Loss: 0.265389, Test Loss: 0.207584
Epoch: 402, Train Loss: 0.263829, Test Loss: 0.207583
Epoch: 403, Train Loss: 0.265904, Test Loss: 0.207586
Epoch: 404, Train Loss: 0.264507, Test Loss: 0.207589
Epoch: 405, Train Loss: 0.267358, Test Loss: 0.207588
Epoch: 406, Train Loss: 0.266538, Test Loss: 0.207592
Epoch: 407, Train Loss: 0.267219, Test Loss: 0.207591
Epoch: 408, Train Loss: 0.265768, Test Loss: 0.207592
Epoch: 409, Train Loss: 0.267013, Test Loss: 0.207591
Epoch: 410, Train Loss: 0.265281, Test Loss: 0.207595
Epoch: 411, Train Loss: 0.266996, Test Loss: 0.207593
Epoch: 412, Train Loss: 0.265048, Test Loss: 0.207593
Epoch: 413, Train Loss: 0.266360, Test Loss: 0.207592
Epoch: 414, Train Loss: 0.265171, Test Loss: 0.207590
Epoch: 415, Train Loss: 0.264797, Test Loss: 0.207587
Epoch: 416, Train Loss: 0.265070, Test Loss: 0.207584
Epoch: 417, Train Loss: 0.266173, Test Loss: 0.207586
Epoch: 418, Train Loss: 0.265106, Test Loss: 0.207586
Epoch: 419, Train Loss: 0.266591, Test Loss: 0.207587
Epoch: 420, Train Loss: 0.266187, Test Loss: 0.207584
Epoch: 421, Train Loss: 0.266526, Test Loss: 0.207584
Epoch: 422, Train Loss: 0.267308, Test Loss: 0.207585
Epoch: 423, Train Loss: 0.266362, Test Loss: 0.207585
Epoch: 424, Train Loss: 0.265787, Test Loss: 0.207585
Epoch: 425, Train Loss: 0.266663, Test Loss: 0.207584
Epoch: 426, Train Loss: 0.266259, Test Loss: 0.207582
Epoch: 427, Train Loss: 0.265515, Test Loss: 0.207581
Epoch: 428, Train Loss: 0.265655, Test Loss: 0.207581
Epoch: 429, Train Loss: 0.265164, Test Loss: 0.207577
Epoch: 430, Train Loss: 0.264771, Test Loss: 0.207578
Epoch: 431, Train Loss: 0.264559, Test Loss: 0.207581
Epoch: 432, Train Loss: 0.264798, Test Loss: 0.207581
Epoch: 433, Train Loss: 0.267535, Test Loss: 0.207582
Epoch: 434, Train Loss: 0.266080, Test Loss: 0.207586
Epoch: 435, Train Loss: 0.264824, Test Loss: 0.207592
Epoch: 436, Train Loss: 0.265395, Test Loss: 0.207593
Epoch: 437, Train Loss: 0.266655, Test Loss: 0.207590
Epoch: 438, Train Loss: 0.265865, Test Loss: 0.207591
Epoch: 439, Train Loss: 0.265302, Test Loss: 0.207592
Epoch: 440, Train Loss: 0.265162, Test Loss: 0.207591
Epoch: 441, Train Loss: 0.266217, Test Loss: 0.207592
Epoch: 442, Train Loss: 0.265862, Test Loss: 0.207597
Epoch: 443, Train Loss: 0.268320, Test Loss: 0.207596
Epoch: 444, Train Loss: 0.265873, Test Loss: 0.207598
Epoch: 445, Train Loss: 0.264992, Test Loss: 0.207598
Epoch: 446, Train Loss: 0.264946, Test Loss: 0.207599
Epoch: 447, Train Loss: 0.264727, Test Loss: 0.207599
Epoch: 448, Train Loss: 0.264886, Test Loss: 0.207597
Epoch: 449, Train Loss: 0.265644, Test Loss: 0.207600
Epoch: 450, Train Loss: 0.267884, Test Loss: 0.207603
Epoch: 451, Train Loss: 0.265009, Test Loss: 0.207604
Epoch: 452, Train Loss: 0.264470, Test Loss: 0.207603
Epoch: 453, Train Loss: 0.267883, Test Loss: 0.207597
Epoch: 454, Train Loss: 0.266316, Test Loss: 0.207600
Epoch: 455, Train Loss: 0.265968, Test Loss: 0.207601
Epoch: 456, Train Loss: 0.266383, Test Loss: 0.207603
Epoch: 457, Train Loss: 0.264450, Test Loss: 0.207602
Epoch: 458, Train Loss: 0.265921, Test Loss: 0.207602
Epoch: 459, Train Loss: 0.267649, Test Loss: 0.207604
Epoch: 460, Train Loss: 0.263513, Test Loss: 0.207602
Epoch: 461, Train Loss: 0.266117, Test Loss: 0.207606
Epoch: 462, Train Loss: 0.265616, Test Loss: 0.207607
Epoch: 463, Train Loss: 0.265977, Test Loss: 0.207607
Epoch: 464, Train Loss: 0.265026, Test Loss: 0.207611
Epoch: 465, Train Loss: 0.267801, Test Loss: 0.207614
Epoch: 466, Train Loss: 0.266199, Test Loss: 0.207612
Epoch: 467, Train Loss: 0.266175, Test Loss: 0.207615
Epoch: 468, Train Loss: 0.266899, Test Loss: 0.207620
Epoch: 469, Train Loss: 0.265368, Test Loss: 0.207622
Epoch: 470, Train Loss: 0.265179, Test Loss: 0.207623
Epoch: 471, Train Loss: 0.265324, Test Loss: 0.207623
Epoch: 472, Train Loss: 0.266536, Test Loss: 0.207626
Epoch: 473, Train Loss: 0.264685, Test Loss: 0.207628
Epoch: 474, Train Loss: 0.265775, Test Loss: 0.207627
Epoch: 475, Train Loss: 0.266435, Test Loss: 0.207629
Epoch: 476, Train Loss: 0.263751, Test Loss: 0.207630
Epoch: 477, Train Loss: 0.265613, Test Loss: 0.207624
Epoch: 478, Train Loss: 0.266358, Test Loss: 0.207621
Epoch: 479, Train Loss: 0.265845, Test Loss: 0.207621
Epoch: 480, Train Loss: 0.264672, Test Loss: 0.207622
Epoch: 481, Train Loss: 0.265929, Test Loss: 0.207621
Epoch: 482, Train Loss: 0.264423, Test Loss: 0.207620
Epoch: 483, Train Loss: 0.266287, Test Loss: 0.207620
Epoch: 484, Train Loss: 0.265223, Test Loss: 0.207620
Epoch: 485, Train Loss: 0.266757, Test Loss: 0.207622
Epoch: 486, Train Loss: 0.266315, Test Loss: 0.207624
Epoch: 487, Train Loss: 0.265853, Test Loss: 0.207623
Epoch: 488, Train Loss: 0.265419, Test Loss: 0.207625
Epoch: 489, Train Loss: 0.265546, Test Loss: 0.207626
Epoch: 490, Train Loss: 0.264541, Test Loss: 0.207627
Epoch: 491, Train Loss: 0.266169, Test Loss: 0.207625
Epoch: 492, Train Loss: 0.265807, Test Loss: 0.207627
Epoch: 493, Train Loss: 0.265900, Test Loss: 0.207626
Epoch: 494, Train Loss: 0.265171, Test Loss: 0.207625
Epoch: 495, Train Loss: 0.265238, Test Loss: 0.207626
Epoch: 496, Train Loss: 0.266449, Test Loss: 0.207625
Epoch: 497, Train Loss: 0.265491, Test Loss: 0.207628
Epoch: 498, Train Loss: 0.265004, Test Loss: 0.207629
Epoch: 499, Train Loss: 0.266431, Test Loss: 0.207626
Epoch: 500, Train Loss: 0.264555, Test Loss: 0.207623
Saved: loss_log_mean_512.csv
(3000, 10)
Solubility RMSE: 128957.3621 , Pearson r: 0.5857
Molecular_Weight RMSE: 105.5336 , Pearson r: 0.7240
Log_P RMSE: 0.8452 , Pearson r: 0.9047
BoilingPoint RMSE: 225.4376 , Pearson r: 0.7146
sigma_780nm RMSE: 107.4251 , Pearson r: 0.5607
max_sigma RMSE: 128.3606 , Pearson r: 0.5614
ISC(S1-T1) RMSE: 0.0413 , Pearson r: 0.5868
SAscore RMSE: 0.0694 , Pearson r: 0.8522
Tox_score RMSE: 0.0961 , Pearson r: 0.9264
is_aromatic RMSE: 15.6417 , Pearson r: 0.9177
Results saved to R2&RMSE_edgeCNN_mean_512.csv
Solubility: Pearson r = 0.586
Molecular_Weight: Pearson r = 0.724
Log_P: Pearson r = 0.905
BoilingPoint: Pearson r = 0.715
sigma_780nm: Pearson r = 0.561
max_sigma: Pearson r = 0.561
ISC(S1-T1): Pearson r = 0.587
SAscore: Pearson r = 0.852
Tox_score: Pearson r = 0.926
is_aromatic: Pearson r = 0.918
