Requirement already satisfied: POT in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (0.9.6.post1)
Requirement already satisfied: numpy>=1.16 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (2.4.0)
Requirement already satisfied: scipy>=1.6 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (1.17.0)
Using pooling function: mean
using CUDA
Processing dataset from CSV...
Total graphs: 211137
{('edge_attr', 'edge_index', 'edge_weight', 'smiles', 'x', 'y_arom_raw', 'y_reg_raw')}
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
graph[0].x shape: (19, 9)
graph[0].edge_index shape: (2, 44)
graph[0].y_raw shape: (9,)
graph[0].y_raw shape: (1,)
Mixup via Low-rank GW (edge_attr-free)
Average mixup graph size : 9.99
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
Number of training graphs: 210605
Number of validation graphs: 10557
train_reg shape: (210605, 9)
scaler.mean_.shape: (9,)
scaler.scale_.shape: (9,)
first 9 means: [6.69888646e+04 1.61409459e+02 9.87304967e-01 2.48070041e+02
 1.21634272e+02 1.51357752e+02 1.07279215e-01 1.22231477e-01
 5.95164727e-01]
first 9 stds: [1.58448555e+05 6.90185835e+01 1.49567928e+00 1.41703221e+02
 1.00905908e+02 1.16731763e+02 8.74819767e-02 1.20749499e-01
 9.45794217e-02]
col means (train, after): [ 1.7614678e-07 -4.0804156e-08 -4.2407162e-09 -1.6566287e-07
  7.0236290e-08 -5.3127604e-08  2.3853461e-08 -2.5879010e-09
  1.3350204e-07]
col stds  (train, after): [0.9994523  1.0002475  0.99998707 0.9999251  1.0000004  0.9999128
 0.9995119  0.9999888  0.999976  ]
MultiTaskEdgeCNN(
  (conv1): EdgeCNN(9, 128, num_layers=1)
Epoch: 362, Train Loss: 0.181311, Test Loss: 0.172008
Epoch: 363, Train Loss: 0.182761, Test Loss: 0.172010
Epoch: 364, Train Loss: 0.181540, Test Loss: 0.172011
Epoch: 365, Train Loss: 0.181900, Test Loss: 0.172010
Epoch: 366, Train Loss: 0.181453, Test Loss: 0.172008
Epoch: 367, Train Loss: 0.181721, Test Loss: 0.172009
Epoch: 368, Train Loss: 0.182061, Test Loss: 0.172010
Epoch: 369, Train Loss: 0.182427, Test Loss: 0.172010
Epoch: 370, Train Loss: 0.181112, Test Loss: 0.172013
Epoch: 371, Train Loss: 0.183136, Test Loss: 0.172010
Epoch: 372, Train Loss: 0.181624, Test Loss: 0.172011
Epoch: 373, Train Loss: 0.180558, Test Loss: 0.172014
Epoch: 374, Train Loss: 0.181540, Test Loss: 0.172013
Epoch: 375, Train Loss: 0.181366, Test Loss: 0.172014
Epoch: 376, Train Loss: 0.181572, Test Loss: 0.172014
Epoch: 377, Train Loss: 0.182671, Test Loss: 0.172013
Epoch: 378, Train Loss: 0.181576, Test Loss: 0.172011
Epoch: 379, Train Loss: 0.182247, Test Loss: 0.172012
Epoch: 380, Train Loss: 0.182431, Test Loss: 0.172014
Epoch: 381, Train Loss: 0.181756, Test Loss: 0.172015
Epoch: 382, Train Loss: 0.182652, Test Loss: 0.172014
Epoch: 383, Train Loss: 0.180619, Test Loss: 0.172013
Epoch: 384, Train Loss: 0.181989, Test Loss: 0.172010
Epoch: 385, Train Loss: 0.182735, Test Loss: 0.172008
Epoch: 386, Train Loss: 0.182275, Test Loss: 0.172008
Epoch: 387, Train Loss: 0.181218, Test Loss: 0.172006
Epoch: 388, Train Loss: 0.183156, Test Loss: 0.172008
Epoch: 389, Train Loss: 0.182160, Test Loss: 0.172009
Epoch: 390, Train Loss: 0.182950, Test Loss: 0.172011
Epoch: 391, Train Loss: 0.181927, Test Loss: 0.172012
Epoch: 392, Train Loss: 0.181351, Test Loss: 0.172014
Epoch: 393, Train Loss: 0.181468, Test Loss: 0.172014
Epoch: 394, Train Loss: 0.180556, Test Loss: 0.172013
Epoch: 395, Train Loss: 0.182359, Test Loss: 0.172012
Epoch: 396, Train Loss: 0.181966, Test Loss: 0.172014
Epoch: 397, Train Loss: 0.181042, Test Loss: 0.172015
Epoch: 398, Train Loss: 0.182255, Test Loss: 0.172014
Epoch: 399, Train Loss: 0.181061, Test Loss: 0.172016
Epoch: 400, Train Loss: 0.181983, Test Loss: 0.172017
Epoch: 401, Train Loss: 0.181944, Test Loss: 0.172018
Epoch: 402, Train Loss: 0.180135, Test Loss: 0.172018
Epoch: 403, Train Loss: 0.181394, Test Loss: 0.172018
Epoch: 404, Train Loss: 0.181690, Test Loss: 0.172016
Epoch: 405, Train Loss: 0.181326, Test Loss: 0.172018
Epoch: 406, Train Loss: 0.182471, Test Loss: 0.172022
Epoch: 407, Train Loss: 0.181946, Test Loss: 0.172021
Epoch: 408, Train Loss: 0.181926, Test Loss: 0.172019
Epoch: 409, Train Loss: 0.182436, Test Loss: 0.172020
Epoch: 410, Train Loss: 0.182645, Test Loss: 0.172022
Epoch: 411, Train Loss: 0.181953, Test Loss: 0.172024
Epoch: 412, Train Loss: 0.181584, Test Loss: 0.172023
Epoch: 413, Train Loss: 0.181605, Test Loss: 0.172022
Epoch: 414, Train Loss: 0.181613, Test Loss: 0.172023
Epoch: 415, Train Loss: 0.181963, Test Loss: 0.172023
Epoch: 416, Train Loss: 0.181523, Test Loss: 0.172026
Epoch: 417, Train Loss: 0.181551, Test Loss: 0.172027
Epoch: 418, Train Loss: 0.183256, Test Loss: 0.172030
Epoch: 419, Train Loss: 0.182152, Test Loss: 0.172029
Epoch: 420, Train Loss: 0.182324, Test Loss: 0.172029
Epoch: 421, Train Loss: 0.182502, Test Loss: 0.172028
Epoch: 422, Train Loss: 0.180998, Test Loss: 0.172029
Epoch: 423, Train Loss: 0.181004, Test Loss: 0.172030
Epoch: 424, Train Loss: 0.182836, Test Loss: 0.172029
Epoch: 425, Train Loss: 0.182642, Test Loss: 0.172031
Epoch: 426, Train Loss: 0.181815, Test Loss: 0.172031
Epoch: 427, Train Loss: 0.182824, Test Loss: 0.172031
Epoch: 428, Train Loss: 0.181670, Test Loss: 0.172032
Epoch: 429, Train Loss: 0.182054, Test Loss: 0.172031
Epoch: 430, Train Loss: 0.181146, Test Loss: 0.172030
Epoch: 431, Train Loss: 0.182022, Test Loss: 0.172029
Epoch: 432, Train Loss: 0.181839, Test Loss: 0.172028
Epoch: 433, Train Loss: 0.181839, Test Loss: 0.172032
Epoch: 434, Train Loss: 0.182590, Test Loss: 0.172032
Epoch: 435, Train Loss: 0.182016, Test Loss: 0.172031
Epoch: 436, Train Loss: 0.181629, Test Loss: 0.172032
Epoch: 437, Train Loss: 0.182076, Test Loss: 0.172030
Epoch: 438, Train Loss: 0.181143, Test Loss: 0.172028
Epoch: 439, Train Loss: 0.182974, Test Loss: 0.172030
Epoch: 440, Train Loss: 0.181144, Test Loss: 0.172029
Epoch: 441, Train Loss: 0.182226, Test Loss: 0.172029
Epoch: 442, Train Loss: 0.181090, Test Loss: 0.172029
Epoch: 443, Train Loss: 0.182024, Test Loss: 0.172029
Epoch: 444, Train Loss: 0.181847, Test Loss: 0.172031
Epoch: 445, Train Loss: 0.181439, Test Loss: 0.172031
Epoch: 446, Train Loss: 0.182227, Test Loss: 0.172034
Epoch: 447, Train Loss: 0.181420, Test Loss: 0.172035
Epoch: 448, Train Loss: 0.182338, Test Loss: 0.172032
Epoch: 449, Train Loss: 0.182769, Test Loss: 0.172033
Epoch: 450, Train Loss: 0.182572, Test Loss: 0.172034
Epoch: 451, Train Loss: 0.182594, Test Loss: 0.172035
Epoch: 452, Train Loss: 0.180612, Test Loss: 0.172034
Epoch: 453, Train Loss: 0.181108, Test Loss: 0.172034
Epoch: 454, Train Loss: 0.182157, Test Loss: 0.172033
Epoch: 455, Train Loss: 0.182833, Test Loss: 0.172032
Epoch: 456, Train Loss: 0.181700, Test Loss: 0.172032
Epoch: 457, Train Loss: 0.181905, Test Loss: 0.172033
Epoch: 458, Train Loss: 0.182326, Test Loss: 0.172036
Epoch: 459, Train Loss: 0.181694, Test Loss: 0.172035
Epoch: 460, Train Loss: 0.181328, Test Loss: 0.172038
Epoch: 461, Train Loss: 0.182477, Test Loss: 0.172038
Epoch: 462, Train Loss: 0.181314, Test Loss: 0.172036
Epoch: 463, Train Loss: 0.181988, Test Loss: 0.172035
Epoch: 464, Train Loss: 0.182083, Test Loss: 0.172035
Epoch: 465, Train Loss: 0.182368, Test Loss: 0.172035
Epoch: 466, Train Loss: 0.180564, Test Loss: 0.172034
Epoch: 467, Train Loss: 0.183023, Test Loss: 0.172033
Epoch: 468, Train Loss: 0.181117, Test Loss: 0.172035
Epoch: 469, Train Loss: 0.182715, Test Loss: 0.172034
Epoch: 470, Train Loss: 0.180984, Test Loss: 0.172034
Epoch: 471, Train Loss: 0.181809, Test Loss: 0.172036
Epoch: 472, Train Loss: 0.182053, Test Loss: 0.172036
Epoch: 473, Train Loss: 0.181577, Test Loss: 0.172036
Epoch: 474, Train Loss: 0.180757, Test Loss: 0.172035
Epoch: 475, Train Loss: 0.180497, Test Loss: 0.172035
Epoch: 476, Train Loss: 0.181005, Test Loss: 0.172036
Epoch: 477, Train Loss: 0.182638, Test Loss: 0.172038
Epoch: 478, Train Loss: 0.181149, Test Loss: 0.172036
Epoch: 479, Train Loss: 0.182874, Test Loss: 0.172032
Epoch: 480, Train Loss: 0.182512, Test Loss: 0.172032
Epoch: 481, Train Loss: 0.181025, Test Loss: 0.172036
Epoch: 482, Train Loss: 0.183011, Test Loss: 0.172038
Epoch: 483, Train Loss: 0.182032, Test Loss: 0.172038
Epoch: 484, Train Loss: 0.182730, Test Loss: 0.172039
Epoch: 485, Train Loss: 0.181067, Test Loss: 0.172039
Epoch: 486, Train Loss: 0.183297, Test Loss: 0.172041
Epoch: 487, Train Loss: 0.182229, Test Loss: 0.172043
Epoch: 488, Train Loss: 0.181584, Test Loss: 0.172041
Epoch: 489, Train Loss: 0.181681, Test Loss: 0.172041
Epoch: 490, Train Loss: 0.181204, Test Loss: 0.172040
Epoch: 491, Train Loss: 0.182647, Test Loss: 0.172039
Epoch: 492, Train Loss: 0.181637, Test Loss: 0.172040
Epoch: 493, Train Loss: 0.180444, Test Loss: 0.172038
Epoch: 494, Train Loss: 0.181081, Test Loss: 0.172040
Epoch: 495, Train Loss: 0.181411, Test Loss: 0.172038
Epoch: 496, Train Loss: 0.180880, Test Loss: 0.172038
Epoch: 497, Train Loss: 0.181373, Test Loss: 0.172039
Epoch: 498, Train Loss: 0.181804, Test Loss: 0.172038
Epoch: 499, Train Loss: 0.182510, Test Loss: 0.172040
Epoch: 500, Train Loss: 0.182661, Test Loss: 0.172039
Saved: loss_log_mean_512.csv
(3000, 10)
Solubility RMSE: 132552.7518 , Pearson r: 0.5348
Molecular_Weight RMSE: 93.3146 , Pearson r: 0.7684
Log_P RMSE: 0.7548 , Pearson r: 0.9264
BoilingPoint RMSE: 208.1348 , Pearson r: 0.7498
sigma_780nm RMSE: 115.2704 , Pearson r: 0.4799
max_sigma RMSE: 136.3907 , Pearson r: 0.4878
ISC(S1-T1) RMSE: 0.0454 , Pearson r: 0.5764
SAscore RMSE: 0.0609 , Pearson r: 0.8675
Tox_score RMSE: 0.0912 , Pearson r: 0.9364
is_aromatic RMSE: 19.1225 , Pearson r: 0.9113
Results saved to R2&RMSE_edgeCNN_mean_512.csv
Solubility: Pearson r = 0.535
Molecular_Weight: Pearson r = 0.768
Log_P: Pearson r = 0.926
BoilingPoint: Pearson r = 0.750
sigma_780nm: Pearson r = 0.480
max_sigma: Pearson r = 0.488
ISC(S1-T1): Pearson r = 0.576
SAscore: Pearson r = 0.868
Tox_score: Pearson r = 0.936
is_aromatic: Pearson r = 0.911
