Requirement already satisfied: POT in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (0.9.6.post1)
Requirement already satisfied: numpy>=1.16 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (2.4.0)
Requirement already satisfied: scipy>=1.6 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (1.17.0)
Using pooling function: mean
using CUDA
Processing dataset from CSV...
Total graphs: 211137
{('edge_attr', 'edge_index', 'edge_weight', 'smiles', 'x', 'y_arom_raw', 'y_reg_raw')}
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
graph[0].x shape: (19, 9)
graph[0].edge_index shape: (2, 44)
graph[0].y_raw shape: (9,)
graph[0].y_raw shape: (1,)
Mixup via Low-rank GW (edge_attr-free)
Average mixup graph size : 10.00
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
Number of training graphs: 200600
Number of validation graphs: 10557
train_reg shape: (200600, 9)
scaler.mean_.shape: (9,)
scaler.scale_.shape: (9,)
first 9 means: [6.68767083e+04 1.61446628e+02 9.86577611e-01 2.48090486e+02
 1.21625857e+02 1.51305694e+02 1.07200574e-01 1.22253088e-01
 5.95073604e-01]
first 9 stds: [1.58462345e+05 6.90901479e+01 1.49689584e+00 1.41870555e+02
 1.00080704e+02 1.15484094e+02 8.75395991e-02 1.20893406e-01
 9.47353015e-02]
col means (train, after): [-2.7431062e-07 -2.6920144e-09  3.6398648e-10 -2.1411097e-08
 -5.4794683e-08 -2.4837573e-07  2.5183289e-07 -1.0682781e-08
  2.3887185e-07]
col stds  (train, after): [0.99959457 1.0002489  0.99999374 1.0000002  0.99988216 1.0001211
 1.0000584  0.9999867  0.9999722 ]
MultiTaskEdgeCNN(
  (conv1): EdgeCNN(9, 128, num_layers=1)
Epoch: 362, Train Loss: 0.231828, Test Loss: 0.233983
Epoch: 363, Train Loss: 0.230567, Test Loss: 0.233986
Epoch: 364, Train Loss: 0.230280, Test Loss: 0.233985
Epoch: 365, Train Loss: 0.230823, Test Loss: 0.233984
Epoch: 366, Train Loss: 0.230788, Test Loss: 0.233986
Epoch: 367, Train Loss: 0.231548, Test Loss: 0.233989
Epoch: 368, Train Loss: 0.231573, Test Loss: 0.233991
Epoch: 369, Train Loss: 0.232250, Test Loss: 0.233993
Epoch: 370, Train Loss: 0.230903, Test Loss: 0.233993
Epoch: 371, Train Loss: 0.231790, Test Loss: 0.233994
Epoch: 372, Train Loss: 0.232132, Test Loss: 0.233997
Epoch: 373, Train Loss: 0.232756, Test Loss: 0.234002
Epoch: 374, Train Loss: 0.230183, Test Loss: 0.234005
Epoch: 375, Train Loss: 0.231351, Test Loss: 0.233996
Epoch: 376, Train Loss: 0.231031, Test Loss: 0.234000
Epoch: 377, Train Loss: 0.231827, Test Loss: 0.234001
Epoch: 378, Train Loss: 0.230608, Test Loss: 0.234001
Epoch: 379, Train Loss: 0.230832, Test Loss: 0.234008
Epoch: 380, Train Loss: 0.229359, Test Loss: 0.234011
Epoch: 381, Train Loss: 0.229514, Test Loss: 0.234019
Epoch: 382, Train Loss: 0.231536, Test Loss: 0.234013
Epoch: 383, Train Loss: 0.231595, Test Loss: 0.234019
Epoch: 384, Train Loss: 0.232045, Test Loss: 0.234032
Epoch: 385, Train Loss: 0.231512, Test Loss: 0.234033
Epoch: 386, Train Loss: 0.231429, Test Loss: 0.234024
Epoch: 387, Train Loss: 0.230424, Test Loss: 0.234025
Epoch: 388, Train Loss: 0.231099, Test Loss: 0.234024
Epoch: 389, Train Loss: 0.231403, Test Loss: 0.234028
Epoch: 390, Train Loss: 0.232879, Test Loss: 0.234027
Epoch: 391, Train Loss: 0.228285, Test Loss: 0.234031
Epoch: 392, Train Loss: 0.231411, Test Loss: 0.234033
Epoch: 393, Train Loss: 0.231393, Test Loss: 0.234031
Epoch: 394, Train Loss: 0.233492, Test Loss: 0.234037
Epoch: 395, Train Loss: 0.229875, Test Loss: 0.234039
Epoch: 396, Train Loss: 0.231317, Test Loss: 0.234050
Epoch: 397, Train Loss: 0.230156, Test Loss: 0.234052
Epoch: 398, Train Loss: 0.230014, Test Loss: 0.234055
Epoch: 399, Train Loss: 0.229750, Test Loss: 0.234055
Epoch: 400, Train Loss: 0.229801, Test Loss: 0.234054
Epoch: 401, Train Loss: 0.228704, Test Loss: 0.234056
Epoch: 402, Train Loss: 0.229095, Test Loss: 0.234052
Epoch: 403, Train Loss: 0.229865, Test Loss: 0.234051
Epoch: 404, Train Loss: 0.228664, Test Loss: 0.234048
Epoch: 405, Train Loss: 0.230066, Test Loss: 0.234061
Epoch: 406, Train Loss: 0.230756, Test Loss: 0.234070
Epoch: 407, Train Loss: 0.232639, Test Loss: 0.234075
Epoch: 408, Train Loss: 0.229033, Test Loss: 0.234081
Epoch: 409, Train Loss: 0.229648, Test Loss: 0.234080
Epoch: 410, Train Loss: 0.231847, Test Loss: 0.234088
Epoch: 411, Train Loss: 0.230585, Test Loss: 0.234072
Epoch: 412, Train Loss: 0.229763, Test Loss: 0.234069
Epoch: 413, Train Loss: 0.230009, Test Loss: 0.234066
Epoch: 414, Train Loss: 0.230390, Test Loss: 0.234072
Epoch: 415, Train Loss: 0.233761, Test Loss: 0.234071
Epoch: 416, Train Loss: 0.230913, Test Loss: 0.234061
Epoch: 417, Train Loss: 0.230362, Test Loss: 0.234063
Epoch: 418, Train Loss: 0.231645, Test Loss: 0.234062
Epoch: 419, Train Loss: 0.230528, Test Loss: 0.234075
Epoch: 420, Train Loss: 0.230360, Test Loss: 0.234079
Epoch: 421, Train Loss: 0.232725, Test Loss: 0.234082
Epoch: 422, Train Loss: 0.231564, Test Loss: 0.234086
Epoch: 423, Train Loss: 0.231597, Test Loss: 0.234090
Epoch: 424, Train Loss: 0.230199, Test Loss: 0.234089
Epoch: 425, Train Loss: 0.230037, Test Loss: 0.234084
Epoch: 426, Train Loss: 0.231429, Test Loss: 0.234078
Epoch: 427, Train Loss: 0.229579, Test Loss: 0.234085
Epoch: 428, Train Loss: 0.231403, Test Loss: 0.234084
Epoch: 429, Train Loss: 0.230388, Test Loss: 0.234083
Epoch: 430, Train Loss: 0.231718, Test Loss: 0.234082
Epoch: 431, Train Loss: 0.230976, Test Loss: 0.234077
Epoch: 432, Train Loss: 0.229898, Test Loss: 0.234078
Epoch: 433, Train Loss: 0.231093, Test Loss: 0.234083
Epoch: 434, Train Loss: 0.229624, Test Loss: 0.234080
Epoch: 435, Train Loss: 0.229906, Test Loss: 0.234085
Epoch: 436, Train Loss: 0.229530, Test Loss: 0.234086
Epoch: 437, Train Loss: 0.229469, Test Loss: 0.234082
Epoch: 438, Train Loss: 0.229377, Test Loss: 0.234075
Epoch: 439, Train Loss: 0.230953, Test Loss: 0.234078
Epoch: 440, Train Loss: 0.230933, Test Loss: 0.234075
Epoch: 441, Train Loss: 0.229774, Test Loss: 0.234069
Epoch: 442, Train Loss: 0.229063, Test Loss: 0.234073
Epoch: 443, Train Loss: 0.230934, Test Loss: 0.234077
Epoch: 444, Train Loss: 0.230495, Test Loss: 0.234079
Epoch: 445, Train Loss: 0.231016, Test Loss: 0.234081
Epoch: 446, Train Loss: 0.230817, Test Loss: 0.234078
Epoch: 447, Train Loss: 0.230575, Test Loss: 0.234072
Epoch: 448, Train Loss: 0.230889, Test Loss: 0.234075
Epoch: 449, Train Loss: 0.230318, Test Loss: 0.234060
Epoch: 450, Train Loss: 0.230687, Test Loss: 0.234064
Epoch: 451, Train Loss: 0.231528, Test Loss: 0.234066
Epoch: 452, Train Loss: 0.231605, Test Loss: 0.234071
Epoch: 453, Train Loss: 0.230015, Test Loss: 0.234066
Epoch: 454, Train Loss: 0.233151, Test Loss: 0.234069
Epoch: 455, Train Loss: 0.230404, Test Loss: 0.234073
Epoch: 456, Train Loss: 0.232646, Test Loss: 0.234071
Epoch: 457, Train Loss: 0.231398, Test Loss: 0.234079
Epoch: 458, Train Loss: 0.231408, Test Loss: 0.234075
Epoch: 459, Train Loss: 0.232181, Test Loss: 0.234082
Epoch: 460, Train Loss: 0.229349, Test Loss: 0.234082
Epoch: 461, Train Loss: 0.230471, Test Loss: 0.234084
Epoch: 462, Train Loss: 0.231588, Test Loss: 0.234080
Epoch: 463, Train Loss: 0.233212, Test Loss: 0.234084
Epoch: 464, Train Loss: 0.230513, Test Loss: 0.234085
Epoch: 465, Train Loss: 0.230283, Test Loss: 0.234086
Epoch: 466, Train Loss: 0.229259, Test Loss: 0.234080
Epoch: 467, Train Loss: 0.231105, Test Loss: 0.234081
Epoch: 468, Train Loss: 0.230762, Test Loss: 0.234084
Epoch: 469, Train Loss: 0.230268, Test Loss: 0.234090
Epoch: 470, Train Loss: 0.230343, Test Loss: 0.234089
Epoch: 471, Train Loss: 0.230155, Test Loss: 0.234090
Epoch: 472, Train Loss: 0.231088, Test Loss: 0.234089
Epoch: 473, Train Loss: 0.232642, Test Loss: 0.234081
Epoch: 474, Train Loss: 0.232258, Test Loss: 0.234073
Epoch: 475, Train Loss: 0.231362, Test Loss: 0.234082
Epoch: 476, Train Loss: 0.229835, Test Loss: 0.234082
Epoch: 477, Train Loss: 0.230670, Test Loss: 0.234081
Epoch: 478, Train Loss: 0.232125, Test Loss: 0.234083
Epoch: 479, Train Loss: 0.230022, Test Loss: 0.234096
Epoch: 480, Train Loss: 0.230475, Test Loss: 0.234100
Epoch: 481, Train Loss: 0.230062, Test Loss: 0.234099
Epoch: 482, Train Loss: 0.230033, Test Loss: 0.234095
Epoch: 483, Train Loss: 0.230361, Test Loss: 0.234100
Epoch: 484, Train Loss: 0.232269, Test Loss: 0.234098
Epoch: 485, Train Loss: 0.231862, Test Loss: 0.234103
Epoch: 486, Train Loss: 0.230313, Test Loss: 0.234105
Epoch: 487, Train Loss: 0.230586, Test Loss: 0.234104
Epoch: 488, Train Loss: 0.231444, Test Loss: 0.234108
Epoch: 489, Train Loss: 0.230688, Test Loss: 0.234116
Epoch: 490, Train Loss: 0.232076, Test Loss: 0.234108
Epoch: 491, Train Loss: 0.230187, Test Loss: 0.234102
Epoch: 492, Train Loss: 0.230903, Test Loss: 0.234107
Epoch: 493, Train Loss: 0.229912, Test Loss: 0.234105
Epoch: 494, Train Loss: 0.231012, Test Loss: 0.234106
Epoch: 495, Train Loss: 0.228788, Test Loss: 0.234106
Epoch: 496, Train Loss: 0.231233, Test Loss: 0.234109
Epoch: 497, Train Loss: 0.230474, Test Loss: 0.234108
Epoch: 498, Train Loss: 0.230517, Test Loss: 0.234101
Epoch: 499, Train Loss: 0.233402, Test Loss: 0.234104
Epoch: 500, Train Loss: 0.229861, Test Loss: 0.234096
Saved: loss_log_mean_512.csv
(3000, 10)
Solubility RMSE: 132023.9869 , Pearson r: 0.5627
Molecular_Weight RMSE: 106.3864 , Pearson r: 0.7187
Log_P RMSE: 0.7802 , Pearson r: 0.9197
BoilingPoint RMSE: 219.3460 , Pearson r: 0.7254
sigma_780nm RMSE: 115.3674 , Pearson r: 0.4783
max_sigma RMSE: 137.0250 , Pearson r: 0.4847
ISC(S1-T1) RMSE: 0.0470 , Pearson r: 0.4579
SAscore RMSE: 0.0817 , Pearson r: 0.7850
Tox_score RMSE: 0.0962 , Pearson r: 0.9240
is_aromatic RMSE: 23.2449 , Pearson r: 0.8598
Results saved to R2&RMSE_edgeCNN_mean_512.csv
Solubility: Pearson r = 0.563
Molecular_Weight: Pearson r = 0.719
Log_P: Pearson r = 0.920
BoilingPoint: Pearson r = 0.725
sigma_780nm: Pearson r = 0.478
max_sigma: Pearson r = 0.485
ISC(S1-T1): Pearson r = 0.458
SAscore: Pearson r = 0.785
Tox_score: Pearson r = 0.924
is_aromatic: Pearson r = 0.860
