Requirement already satisfied: POT in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (0.9.6.post1)
Requirement already satisfied: numpy>=1.16 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (2.4.0)
Requirement already satisfied: scipy>=1.6 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (1.17.0)
Using pooling function: mean
using CUDA
Processing dataset from CSV...
Total graphs: 211137
{('edge_attr', 'edge_index', 'edge_weight', 'smiles', 'x', 'y_arom_raw', 'y_reg_raw')}
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
graph[0].x shape: (19, 9)
graph[0].edge_index shape: (2, 44)
graph[0].y_raw shape: (9,)
graph[0].y_raw shape: (1,)
Mixup via Low-rank GW (edge_attr-free)
Average mixup graph size : 9.99
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
Number of training graphs: 290840
Number of validation graphs: 10557
train_reg shape: (290840, 9)
scaler.mean_.shape: (9,)
scaler.scale_.shape: (9,)
first 9 means: [6.74135203e+04 1.61232475e+02 9.85834266e-01 2.47398364e+02
 1.21475937e+02 1.51113311e+02 1.07599064e-01 1.21725313e-01
 5.95199061e-01]
first 9 stds: [1.57708084e+05 6.85994711e+01 1.48842657e+00 1.40818362e+02
 9.53370191e+01 1.10522969e+02 8.70785613e-02 1.20098009e-01
 9.42926565e-02]
col means (train, after): [ 2.6513680e-06 -1.8302870e-06  1.9059232e-08  9.6657652e-07
 -6.8071664e-08 -2.3030543e-07  3.4994795e-07 -5.9836225e-09
  1.3456059e-07]
col stds  (train, after): [1.0004609  1.0001613  0.99996907 1.0000308  1.0000384  1.0000551
 1.0002174  0.9999815  0.9999538 ]
MultiTaskEdgeCNN(
  (conv1): EdgeCNN(9, 128, num_layers=1)
Epoch: 362, Train Loss: 0.293948, Test Loss: 0.183144
Epoch: 363, Train Loss: 0.294629, Test Loss: 0.183145
Epoch: 364, Train Loss: 0.294105, Test Loss: 0.183141
Epoch: 365, Train Loss: 0.292454, Test Loss: 0.183143
Epoch: 366, Train Loss: 0.293346, Test Loss: 0.183143
Epoch: 367, Train Loss: 0.292638, Test Loss: 0.183143
Epoch: 368, Train Loss: 0.294619, Test Loss: 0.183143
Epoch: 369, Train Loss: 0.293748, Test Loss: 0.183141
Epoch: 370, Train Loss: 0.293219, Test Loss: 0.183140
Epoch: 371, Train Loss: 0.294181, Test Loss: 0.183140
Epoch: 372, Train Loss: 0.293474, Test Loss: 0.183139
Epoch: 373, Train Loss: 0.294229, Test Loss: 0.183140
Epoch: 374, Train Loss: 0.294221, Test Loss: 0.183138
Epoch: 375, Train Loss: 0.293852, Test Loss: 0.183142
Epoch: 376, Train Loss: 0.294723, Test Loss: 0.183141
Epoch: 377, Train Loss: 0.293938, Test Loss: 0.183137
Epoch: 378, Train Loss: 0.294877, Test Loss: 0.183135
Epoch: 379, Train Loss: 0.293871, Test Loss: 0.183136
Epoch: 380, Train Loss: 0.294816, Test Loss: 0.183136
Epoch: 381, Train Loss: 0.293480, Test Loss: 0.183133
Epoch: 382, Train Loss: 0.293724, Test Loss: 0.183131
Epoch: 383, Train Loss: 0.292961, Test Loss: 0.183129
Epoch: 384, Train Loss: 0.294203, Test Loss: 0.183131
Epoch: 385, Train Loss: 0.295696, Test Loss: 0.183132
Epoch: 386, Train Loss: 0.294798, Test Loss: 0.183133
Epoch: 387, Train Loss: 0.294220, Test Loss: 0.183134
Epoch: 388, Train Loss: 0.293885, Test Loss: 0.183133
Epoch: 389, Train Loss: 0.293258, Test Loss: 0.183134
Epoch: 390, Train Loss: 0.293047, Test Loss: 0.183135
Epoch: 391, Train Loss: 0.294277, Test Loss: 0.183136
Epoch: 392, Train Loss: 0.295186, Test Loss: 0.183135
Epoch: 393, Train Loss: 0.295385, Test Loss: 0.183138
Epoch: 394, Train Loss: 0.292266, Test Loss: 0.183140
Epoch: 395, Train Loss: 0.294503, Test Loss: 0.183138
Epoch: 396, Train Loss: 0.294374, Test Loss: 0.183140
Epoch: 397, Train Loss: 0.293262, Test Loss: 0.183140
Epoch: 398, Train Loss: 0.293736, Test Loss: 0.183139
Epoch: 399, Train Loss: 0.293033, Test Loss: 0.183135
Epoch: 400, Train Loss: 0.293408, Test Loss: 0.183137
Epoch: 401, Train Loss: 0.294225, Test Loss: 0.183139
Epoch: 402, Train Loss: 0.293178, Test Loss: 0.183142
Epoch: 403, Train Loss: 0.294138, Test Loss: 0.183141
Epoch: 404, Train Loss: 0.293033, Test Loss: 0.183142
Epoch: 405, Train Loss: 0.295280, Test Loss: 0.183140
Epoch: 406, Train Loss: 0.293808, Test Loss: 0.183139
Epoch: 407, Train Loss: 0.293930, Test Loss: 0.183138
Epoch: 408, Train Loss: 0.294920, Test Loss: 0.183135
Epoch: 409, Train Loss: 0.293960, Test Loss: 0.183134
Epoch: 410, Train Loss: 0.292943, Test Loss: 0.183132
Epoch: 411, Train Loss: 0.293419, Test Loss: 0.183133
Epoch: 412, Train Loss: 0.292875, Test Loss: 0.183134
Epoch: 413, Train Loss: 0.293488, Test Loss: 0.183134
Epoch: 414, Train Loss: 0.292332, Test Loss: 0.183132
Epoch: 415, Train Loss: 0.294023, Test Loss: 0.183131
Epoch: 416, Train Loss: 0.294612, Test Loss: 0.183130
Epoch: 417, Train Loss: 0.294562, Test Loss: 0.183129
Epoch: 418, Train Loss: 0.293244, Test Loss: 0.183131
Epoch: 419, Train Loss: 0.293274, Test Loss: 0.183127
Epoch: 420, Train Loss: 0.295023, Test Loss: 0.183129
Epoch: 421, Train Loss: 0.293703, Test Loss: 0.183127
Epoch: 422, Train Loss: 0.293194, Test Loss: 0.183124
Epoch: 423, Train Loss: 0.294186, Test Loss: 0.183124
Epoch: 424, Train Loss: 0.292957, Test Loss: 0.183126
Epoch: 425, Train Loss: 0.294174, Test Loss: 0.183124
Epoch: 426, Train Loss: 0.294563, Test Loss: 0.183122
Epoch: 427, Train Loss: 0.294573, Test Loss: 0.183122
Epoch: 428, Train Loss: 0.294422, Test Loss: 0.183122
Epoch: 429, Train Loss: 0.294144, Test Loss: 0.183120
Epoch: 430, Train Loss: 0.295083, Test Loss: 0.183119
Epoch: 431, Train Loss: 0.294519, Test Loss: 0.183121
Epoch: 432, Train Loss: 0.293854, Test Loss: 0.183121
Epoch: 433, Train Loss: 0.293053, Test Loss: 0.183118
Epoch: 434, Train Loss: 0.293632, Test Loss: 0.183118
Epoch: 435, Train Loss: 0.294427, Test Loss: 0.183119
Epoch: 436, Train Loss: 0.294200, Test Loss: 0.183117
Epoch: 437, Train Loss: 0.292425, Test Loss: 0.183115
Epoch: 438, Train Loss: 0.293686, Test Loss: 0.183114
Epoch: 439, Train Loss: 0.294228, Test Loss: 0.183113
Epoch: 440, Train Loss: 0.294065, Test Loss: 0.183116
Epoch: 441, Train Loss: 0.294088, Test Loss: 0.183117
Epoch: 442, Train Loss: 0.293629, Test Loss: 0.183115
Epoch: 443, Train Loss: 0.292943, Test Loss: 0.183115
Epoch: 444, Train Loss: 0.294158, Test Loss: 0.183115
Epoch: 445, Train Loss: 0.294767, Test Loss: 0.183117
Epoch: 446, Train Loss: 0.293534, Test Loss: 0.183120
Epoch: 447, Train Loss: 0.293218, Test Loss: 0.183120
Epoch: 448, Train Loss: 0.293445, Test Loss: 0.183118
Epoch: 449, Train Loss: 0.293769, Test Loss: 0.183115
Epoch: 450, Train Loss: 0.292636, Test Loss: 0.183113
Epoch: 451, Train Loss: 0.293457, Test Loss: 0.183111
Epoch: 452, Train Loss: 0.294130, Test Loss: 0.183111
Epoch: 453, Train Loss: 0.293990, Test Loss: 0.183110
Epoch: 454, Train Loss: 0.294134, Test Loss: 0.183111
Epoch: 455, Train Loss: 0.294354, Test Loss: 0.183111
Epoch: 456, Train Loss: 0.292489, Test Loss: 0.183113
Epoch: 457, Train Loss: 0.292564, Test Loss: 0.183113
Epoch: 458, Train Loss: 0.293379, Test Loss: 0.183113
Epoch: 459, Train Loss: 0.293976, Test Loss: 0.183114
Epoch: 460, Train Loss: 0.292370, Test Loss: 0.183115
Epoch: 461, Train Loss: 0.294699, Test Loss: 0.183118
Epoch: 462, Train Loss: 0.294570, Test Loss: 0.183115
Epoch: 463, Train Loss: 0.292893, Test Loss: 0.183114
Epoch: 464, Train Loss: 0.294928, Test Loss: 0.183110
Epoch: 465, Train Loss: 0.294263, Test Loss: 0.183108
Epoch: 466, Train Loss: 0.294839, Test Loss: 0.183109
Epoch: 467, Train Loss: 0.293244, Test Loss: 0.183110
Epoch: 468, Train Loss: 0.293824, Test Loss: 0.183111
Epoch: 469, Train Loss: 0.293601, Test Loss: 0.183110
Epoch: 470, Train Loss: 0.294234, Test Loss: 0.183110
Epoch: 471, Train Loss: 0.294025, Test Loss: 0.183105
Epoch: 472, Train Loss: 0.294836, Test Loss: 0.183105
Epoch: 473, Train Loss: 0.294112, Test Loss: 0.183106
Epoch: 474, Train Loss: 0.296567, Test Loss: 0.183105
Epoch: 475, Train Loss: 0.294050, Test Loss: 0.183107
Epoch: 476, Train Loss: 0.293115, Test Loss: 0.183107
Epoch: 477, Train Loss: 0.295213, Test Loss: 0.183109
Epoch: 478, Train Loss: 0.294048, Test Loss: 0.183107
Epoch: 479, Train Loss: 0.293580, Test Loss: 0.183110
Epoch: 480, Train Loss: 0.293017, Test Loss: 0.183110
Epoch: 481, Train Loss: 0.293214, Test Loss: 0.183110
Epoch: 482, Train Loss: 0.293265, Test Loss: 0.183110
Epoch: 483, Train Loss: 0.294569, Test Loss: 0.183111
Epoch: 484, Train Loss: 0.293415, Test Loss: 0.183114
Epoch: 485, Train Loss: 0.293061, Test Loss: 0.183113
Epoch: 486, Train Loss: 0.293665, Test Loss: 0.183112
Epoch: 487, Train Loss: 0.293688, Test Loss: 0.183109
Epoch: 488, Train Loss: 0.294598, Test Loss: 0.183109
Epoch: 489, Train Loss: 0.294168, Test Loss: 0.183109
Epoch: 490, Train Loss: 0.293842, Test Loss: 0.183108
Epoch: 491, Train Loss: 0.293275, Test Loss: 0.183104
Epoch: 492, Train Loss: 0.292916, Test Loss: 0.183106
Epoch: 493, Train Loss: 0.293533, Test Loss: 0.183104
Epoch: 494, Train Loss: 0.293015, Test Loss: 0.183105
Epoch: 495, Train Loss: 0.293603, Test Loss: 0.183105
Epoch: 496, Train Loss: 0.294184, Test Loss: 0.183106
Epoch: 497, Train Loss: 0.293683, Test Loss: 0.183104
Epoch: 498, Train Loss: 0.293219, Test Loss: 0.183103
Epoch: 499, Train Loss: 0.295732, Test Loss: 0.183103
Epoch: 500, Train Loss: 0.293555, Test Loss: 0.183103
Saved: loss_log_mean_512.csv
(3000, 10)
Solubility RMSE: 125751.6332 , Pearson r: 0.5983
Molecular_Weight RMSE: 92.4030 , Pearson r: 0.7733
Log_P RMSE: 0.8220 , Pearson r: 0.9098
BoilingPoint RMSE: 200.5857 , Pearson r: 0.7773
sigma_780nm RMSE: 107.8423 , Pearson r: 0.5602
max_sigma RMSE: 129.3386 , Pearson r: 0.5569
ISC(S1-T1) RMSE: 0.0487 , Pearson r: 0.4239
SAscore RMSE: 0.0714 , Pearson r: 0.8390
Tox_score RMSE: 0.0888 , Pearson r: 0.9393
is_aromatic RMSE: 16.2051 , Pearson r: 0.9205
Results saved to R2&RMSE_edgeCNN_mean_512.csv
Solubility: Pearson r = 0.598
Molecular_Weight: Pearson r = 0.773
Log_P: Pearson r = 0.910
BoilingPoint: Pearson r = 0.777
sigma_780nm: Pearson r = 0.560
max_sigma: Pearson r = 0.557
ISC(S1-T1): Pearson r = 0.424
SAscore: Pearson r = 0.839
Tox_score: Pearson r = 0.939
is_aromatic: Pearson r = 0.920
