Requirement already satisfied: POT in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (0.9.6.post1)
Requirement already satisfied: numpy>=1.16 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (2.4.0)
Requirement already satisfied: scipy>=1.6 in /projects/illinois/eng/ece/lgoddard/renjie2/fine-tuning/myChem2/lib/python3.11/site-packages (from POT) (1.17.0)
Using pooling function: mean
using CUDA
Processing dataset from CSV...
Total graphs: 211137
{('edge_attr', 'edge_index', 'edge_weight', 'smiles', 'x', 'y_arom_raw', 'y_reg_raw')}
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
graph[0].x shape: (19, 9)
graph[0].edge_index shape: (2, 44)
graph[0].y_raw shape: (9,)
graph[0].y_raw shape: (1,)
Mixup via Low-rank GW (edge_attr-free)
Average mixup graph size : 9.99
{('edge_index', 'edge_weight', 'num_nodes', 'x', 'y_arom_raw', 'y_reg_raw')}
Number of training graphs: 260750
Number of validation graphs: 10557
train_reg shape: (260750, 9)
scaler.mean_.shape: (9,)
scaler.scale_.shape: (9,)
first 9 means: [6.70812350e+04 1.61494109e+02 9.91959503e-01 2.48029586e+02
 1.21911626e+02 1.51676899e+02 1.07147891e-01 1.22217231e-01
 5.95040974e-01]
first 9 stds: [1.57594752e+05 6.87640103e+01 1.49218632e+00 1.41274421e+02
 1.02927590e+02 1.18454227e+02 8.72579664e-02 1.20140462e-01
 9.42526576e-02]
col means (train, after): [-7.8262764e-07  2.7248038e-08 -4.7119787e-08  2.2813629e-07
  1.5717316e-07  2.0413429e-06 -4.1869319e-07  5.8779439e-09
 -4.4393403e-08]
col stds  (train, after): [1.0005317  1.000095   0.9999716  0.9999455  0.99997103 1.00003
 1.0006007  0.99998415 0.9999758 ]
MultiTaskEdgeCNN(
  (conv1): EdgeCNN(9, 128, num_layers=1)
Epoch: 363, Train Loss: 0.260612, Test Loss: 0.186771
Epoch: 364, Train Loss: 0.262220, Test Loss: 0.186771
Epoch: 365, Train Loss: 0.259891, Test Loss: 0.186770
Epoch: 366, Train Loss: 0.261333, Test Loss: 0.186769
Epoch: 367, Train Loss: 0.260991, Test Loss: 0.186769
Epoch: 368, Train Loss: 0.259664, Test Loss: 0.186768
Epoch: 369, Train Loss: 0.261023, Test Loss: 0.186769
Epoch: 370, Train Loss: 0.261157, Test Loss: 0.186769
Epoch: 371, Train Loss: 0.260445, Test Loss: 0.186771
Epoch: 372, Train Loss: 0.259719, Test Loss: 0.186771
Epoch: 373, Train Loss: 0.259288, Test Loss: 0.186770
Epoch: 374, Train Loss: 0.261882, Test Loss: 0.186768
Epoch: 375, Train Loss: 0.261553, Test Loss: 0.186769
Epoch: 376, Train Loss: 0.260707, Test Loss: 0.186768
Epoch: 377, Train Loss: 0.261192, Test Loss: 0.186768
Epoch: 378, Train Loss: 0.261077, Test Loss: 0.186766
Epoch: 379, Train Loss: 0.261143, Test Loss: 0.186766
Epoch: 380, Train Loss: 0.260954, Test Loss: 0.186766
Epoch: 381, Train Loss: 0.260761, Test Loss: 0.186766
Epoch: 382, Train Loss: 0.260494, Test Loss: 0.186767
Epoch: 383, Train Loss: 0.260235, Test Loss: 0.186770
Epoch: 384, Train Loss: 0.260059, Test Loss: 0.186769
Epoch: 385, Train Loss: 0.260627, Test Loss: 0.186769
Epoch: 386, Train Loss: 0.260840, Test Loss: 0.186768
Epoch: 387, Train Loss: 0.259952, Test Loss: 0.186768
Epoch: 388, Train Loss: 0.260773, Test Loss: 0.186767
Epoch: 389, Train Loss: 0.261520, Test Loss: 0.186765
Epoch: 390, Train Loss: 0.262247, Test Loss: 0.186766
Epoch: 391, Train Loss: 0.261949, Test Loss: 0.186766
Epoch: 392, Train Loss: 0.261599, Test Loss: 0.186765
Epoch: 393, Train Loss: 0.260189, Test Loss: 0.186766
Epoch: 394, Train Loss: 0.259940, Test Loss: 0.186765
Epoch: 395, Train Loss: 0.260624, Test Loss: 0.186765
Epoch: 396, Train Loss: 0.260033, Test Loss: 0.186765
Epoch: 397, Train Loss: 0.260856, Test Loss: 0.186764
Epoch: 398, Train Loss: 0.260900, Test Loss: 0.186765
Epoch: 399, Train Loss: 0.260627, Test Loss: 0.186764
Epoch: 400, Train Loss: 0.260730, Test Loss: 0.186763
Epoch: 401, Train Loss: 0.259541, Test Loss: 0.186763
Epoch: 402, Train Loss: 0.260949, Test Loss: 0.186764
Epoch: 403, Train Loss: 0.259646, Test Loss: 0.186765
Epoch: 404, Train Loss: 0.261209, Test Loss: 0.186765
Epoch: 405, Train Loss: 0.260546, Test Loss: 0.186763
Epoch: 406, Train Loss: 0.259799, Test Loss: 0.186767
Epoch: 407, Train Loss: 0.260212, Test Loss: 0.186767
Epoch: 408, Train Loss: 0.260951, Test Loss: 0.186765
Epoch: 409, Train Loss: 0.261303, Test Loss: 0.186766
Epoch: 410, Train Loss: 0.260809, Test Loss: 0.186765
Epoch: 411, Train Loss: 0.260438, Test Loss: 0.186767
Epoch: 412, Train Loss: 0.260766, Test Loss: 0.186766
Epoch: 413, Train Loss: 0.260983, Test Loss: 0.186767
Epoch: 414, Train Loss: 0.260800, Test Loss: 0.186764
Epoch: 415, Train Loss: 0.260273, Test Loss: 0.186763
Epoch: 416, Train Loss: 0.260284, Test Loss: 0.186763
Epoch: 417, Train Loss: 0.260543, Test Loss: 0.186759
Epoch: 418, Train Loss: 0.260249, Test Loss: 0.186760
Epoch: 419, Train Loss: 0.261449, Test Loss: 0.186758
Epoch: 420, Train Loss: 0.260036, Test Loss: 0.186759
Epoch: 421, Train Loss: 0.260475, Test Loss: 0.186760
Epoch: 422, Train Loss: 0.260894, Test Loss: 0.186759
Epoch: 423, Train Loss: 0.261304, Test Loss: 0.186757
Epoch: 424, Train Loss: 0.260966, Test Loss: 0.186756
Epoch: 425, Train Loss: 0.261851, Test Loss: 0.186756
Epoch: 426, Train Loss: 0.261906, Test Loss: 0.186757
Epoch: 427, Train Loss: 0.261546, Test Loss: 0.186758
Epoch: 428, Train Loss: 0.261591, Test Loss: 0.186758
Epoch: 429, Train Loss: 0.262044, Test Loss: 0.186759
Epoch: 430, Train Loss: 0.260871, Test Loss: 0.186762
Epoch: 431, Train Loss: 0.261446, Test Loss: 0.186762
Epoch: 432, Train Loss: 0.261029, Test Loss: 0.186763
Epoch: 433, Train Loss: 0.260440, Test Loss: 0.186762
Epoch: 434, Train Loss: 0.260357, Test Loss: 0.186762
Epoch: 435, Train Loss: 0.261078, Test Loss: 0.186762
Epoch: 436, Train Loss: 0.260881, Test Loss: 0.186763
Epoch: 437, Train Loss: 0.260434, Test Loss: 0.186764
Epoch: 438, Train Loss: 0.260545, Test Loss: 0.186764
Epoch: 439, Train Loss: 0.260531, Test Loss: 0.186768
Epoch: 440, Train Loss: 0.261341, Test Loss: 0.186768
Epoch: 441, Train Loss: 0.261255, Test Loss: 0.186768
Epoch: 442, Train Loss: 0.260759, Test Loss: 0.186768
Epoch: 443, Train Loss: 0.260411, Test Loss: 0.186769
Epoch: 444, Train Loss: 0.260000, Test Loss: 0.186769
Epoch: 445, Train Loss: 0.260368, Test Loss: 0.186769
Epoch: 446, Train Loss: 0.261872, Test Loss: 0.186769
Epoch: 447, Train Loss: 0.260505, Test Loss: 0.186770
Epoch: 448, Train Loss: 0.261540, Test Loss: 0.186772
Epoch: 449, Train Loss: 0.259567, Test Loss: 0.186773
Epoch: 450, Train Loss: 0.260882, Test Loss: 0.186774
Epoch: 451, Train Loss: 0.260788, Test Loss: 0.186773
Epoch: 452, Train Loss: 0.260158, Test Loss: 0.186772
Epoch: 453, Train Loss: 0.261689, Test Loss: 0.186773
Epoch: 454, Train Loss: 0.261205, Test Loss: 0.186771
Epoch: 455, Train Loss: 0.260169, Test Loss: 0.186771
Epoch: 456, Train Loss: 0.260933, Test Loss: 0.186771
Epoch: 457, Train Loss: 0.260406, Test Loss: 0.186771
Epoch: 458, Train Loss: 0.260046, Test Loss: 0.186772
Epoch: 459, Train Loss: 0.260856, Test Loss: 0.186771
Epoch: 460, Train Loss: 0.260636, Test Loss: 0.186770
Epoch: 461, Train Loss: 0.262103, Test Loss: 0.186770
Epoch: 462, Train Loss: 0.260155, Test Loss: 0.186769
Epoch: 463, Train Loss: 0.260738, Test Loss: 0.186767
Epoch: 464, Train Loss: 0.259225, Test Loss: 0.186765
Epoch: 465, Train Loss: 0.260557, Test Loss: 0.186764
Epoch: 466, Train Loss: 0.260684, Test Loss: 0.186766
Epoch: 467, Train Loss: 0.260657, Test Loss: 0.186767
Epoch: 468, Train Loss: 0.260254, Test Loss: 0.186769
Epoch: 469, Train Loss: 0.261440, Test Loss: 0.186769
Epoch: 470, Train Loss: 0.260166, Test Loss: 0.186770
Epoch: 471, Train Loss: 0.261418, Test Loss: 0.186771
Epoch: 472, Train Loss: 0.261624, Test Loss: 0.186769
Epoch: 473, Train Loss: 0.260102, Test Loss: 0.186768
Epoch: 474, Train Loss: 0.260241, Test Loss: 0.186769
Epoch: 475, Train Loss: 0.261194, Test Loss: 0.186768
Epoch: 476, Train Loss: 0.260353, Test Loss: 0.186769
Epoch: 477, Train Loss: 0.262366, Test Loss: 0.186771
Epoch: 478, Train Loss: 0.261024, Test Loss: 0.186770
Epoch: 479, Train Loss: 0.260620, Test Loss: 0.186771
Epoch: 480, Train Loss: 0.259685, Test Loss: 0.186769
Epoch: 481, Train Loss: 0.260173, Test Loss: 0.186769
Epoch: 482, Train Loss: 0.260677, Test Loss: 0.186767
Epoch: 483, Train Loss: 0.260552, Test Loss: 0.186767
Epoch: 484, Train Loss: 0.261116, Test Loss: 0.186765
Epoch: 485, Train Loss: 0.260021, Test Loss: 0.186766
Epoch: 486, Train Loss: 0.261389, Test Loss: 0.186766
Epoch: 487, Train Loss: 0.261540, Test Loss: 0.186765
Epoch: 488, Train Loss: 0.260505, Test Loss: 0.186764
Epoch: 489, Train Loss: 0.260369, Test Loss: 0.186765
Epoch: 490, Train Loss: 0.261200, Test Loss: 0.186767
Epoch: 491, Train Loss: 0.260666, Test Loss: 0.186770
Epoch: 492, Train Loss: 0.260593, Test Loss: 0.186767
Epoch: 493, Train Loss: 0.261501, Test Loss: 0.186769
Epoch: 494, Train Loss: 0.261143, Test Loss: 0.186769
Epoch: 495, Train Loss: 0.261891, Test Loss: 0.186769
Epoch: 496, Train Loss: 0.260264, Test Loss: 0.186769
Epoch: 497, Train Loss: 0.261740, Test Loss: 0.186767
Epoch: 498, Train Loss: 0.260549, Test Loss: 0.186766
Epoch: 499, Train Loss: 0.261187, Test Loss: 0.186766
Epoch: 500, Train Loss: 0.260935, Test Loss: 0.186767
Saved: loss_log_mean_512.csv
(3000, 10)
Solubility RMSE: 129243.0682 , Pearson r: 0.5574
Molecular_Weight RMSE: 102.1056 , Pearson r: 0.7226
Log_P RMSE: 0.8178 , Pearson r: 0.9082
BoilingPoint RMSE: 210.9567 , Pearson r: 0.7452
sigma_780nm RMSE: 111.8880 , Pearson r: 0.5257
max_sigma RMSE: 133.8061 , Pearson r: 0.5210
ISC(S1-T1) RMSE: 0.0473 , Pearson r: 0.5020
SAscore RMSE: 0.0653 , Pearson r: 0.8497
Tox_score RMSE: 0.0958 , Pearson r: 0.9315
is_aromatic RMSE: 15.7212 , Pearson r: 0.9132
Results saved to R2&RMSE_edgeCNN_mean_512.csv
Solubility: Pearson r = 0.557
Molecular_Weight: Pearson r = 0.723
Log_P: Pearson r = 0.908
BoilingPoint: Pearson r = 0.745
sigma_780nm: Pearson r = 0.526
max_sigma: Pearson r = 0.521
ISC(S1-T1): Pearson r = 0.502
SAscore: Pearson r = 0.850
Tox_score: Pearson r = 0.931
is_aromatic: Pearson r = 0.913
